V1,V2,set
59.0,9618.0,2
65.0,9749.0,2
1.0,6194.0,2
2.0,6304.0,2
44.0,9248.0,2
37.0,8963.0,2
66.0,9806.0,2
20.0,8013.0,2
55.0,9568.0,2
11.0,7397.0,2
7.0,7107.0,2
6.0,7007.0,2
10.0,7297.0,2
8.0,7140.0,2
35.0,8837.0,2
40.0,9124.0,2
36.0,8929.0,2
45.0,9296.0,2
17.0,7838.0,2
18.0,7929.0,2
29.0,8543.0,2
33.0,8733.0,2
21.0,8044.0,2
43.0,9231.0,2
50.0,9448.0,2
68.0,9824.0,2
57.0,9615.0,2
60.0,9684.0,2
76.0,9958.0,2
